,incident_key,occur_date,occur_time,boro,loc_of_occur_desc,loc_classfctn_desc,murder,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,newgeoreferencedcolumn,zipcodes,date_time
653,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,45-64,M,WHITE HISPANIC,18-24,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
654,261712054,01/10/2023,21:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.76760259 40.5957862),20529.0,2023-01-10 21:00:00
655,262679246,01/28/2023,05:46:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.917538 40.825285),10929.0,2023-01-28 05:46:00
656,265187651,03/15/2023,16:48:00,BROOKLYN,INSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.917753 40.651406),13827.0,2023-03-15 16:48:00
657,262145578,01/18/2023,20:51:00,BRONX,INSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.833662 40.892454),11275.0,2023-01-18 20:51:00
658,263787046,02/17/2023,00:27:00,BROOKLYN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.87104034 40.67954414),17215.0,2023-02-17 00:27:00
659,263692951,02/15/2023,21:55:00,MANHATTAN,OUTSIDE,STREET,Y,45-64,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.94554424 40.83923231),13090.0,2023-02-15 21:55:00
660,265816883,03/28/2023,21:20:00,BROOKLYN,OUTSIDE,COMMERCIAL,N,18-24,M,BLACK,25-44,M,WHITE HISPANIC,POINT (-73.939495 40.682997),17618.0,2023-03-28 21:20:00
661,264144075,02/23/2023,14:52:00,MANHATTAN,OUTSIDE,STREET,Y,45-64,M,BLACK,45-64,M,BLACK,POINT (-73.945238 40.808109),12424.0,2023-02-23 14:52:00
662,263141403,02/06/2023,15:01:00,BROOKLYN,OUTSIDE,HOUSING,N,18-24,M,BLACK,<18,F,BLACK,POINT (-73.941114 40.710442),17213.0,2023-02-06 15:01:00
663,263692952,02/15/2023,17:20:00,BRONX,OUTSIDE,STREET,Y,18-24,M,BLACK,18-24,M,WHITE HISPANIC,POINT (-73.90462205 40.8473932),10935.0,2023-02-15 17:20:00
664,265584225,03/23/2023,18:42:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.907529 40.662761),17614.0,2023-03-23 18:42:00
665,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,25-44,M,WHITE HISPANIC,25-44,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
666,262270874,01/20/2023,22:25:00,MANHATTAN,INSIDE,HOUSING,N,25-44,M,BLACK,45-64,F,WHITE HISPANIC,POINT (-73.989585 40.721784),11723.0,2023-01-20 22:25:00
667,263429757,02/10/2023,23:25:00,BROOKLYN,INSIDE,UNKWOWN,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,WHITE HISPANIC,POINT (-73.966393 40.693387),17212.0,2023-02-10 23:25:00
668,261907312,01/13/2023,15:13:00,BRONX,INSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK HISPANIC,POINT (-73.891172 40.832568),10937.0,2023-01-13 15:13:00
669,262051188,01/17/2023,18:23:00,BRONX,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.854105 40.871202),11607.0,2023-01-17 18:23:00
670,264657995,03/06/2023,16:44:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK HISPANIC,45-64,M,BLACK HISPANIC,POINT (-73.87941026 40.66852195),17215.0,2023-03-06 16:44:00
671,265006011,03/11/2023,13:45:00,BROOKLYN,INSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.934961 40.649267),16866.0,2023-03-11 13:45:00
672,262696074,01/29/2023,12:47:00,BROOKLYN,INSIDE,DWELLING,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.913093 40.685512),17214.0,2023-01-29 12:47:00
673,265006013,03/11/2023,05:40:00,BROOKLYN,INSIDE,HOUSING,Y,25-44,M,BLACK,45-64,M,BLACK,POINT (-73.949388 40.687855),17618.0,2023-03-11 05:40:00
674,265339107,03/18/2023,15:45:00,MANHATTAN,OUTSIDE,STREET,N,<18,M,BLACK,18-24,M,BLACK,POINT (-73.950343 40.812339),12424.0,2023-03-18 15:45:00
675,265125161,03/14/2023,22:19:00,BROOKLYN,OUTSIDE,VEHICLE,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.95384809 40.66372862),13509.0,2023-03-14 22:19:00
676,264366464,02/28/2023,02:06:00,MANHATTAN,INSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.941332 40.816002),12427.0,2023-02-28 02:06:00
677,262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,OTHER,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.915354 40.83113),10934.0,2023-01-21 22:23:00
678,265246480,03/16/2023,16:22:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.92419197 40.8113504),10932.0,2023-03-16 16:22:00
679,261337212,01/04/2023,03:02:00,MANHATTAN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.941373 40.798962),13093.0,2023-01-04 03:02:00
680,261643073,01/09/2023,22:00:00,BROOKLYN,OUTSIDE,STREET,Y,25-44,M,BLACK,45-64,M,BLACK,POINT (-73.904087 40.656911),17614.0,2023-01-09 22:00:00
681,261958836,01/15/2023,14:35:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.936714 40.811123),13095.0,2023-01-15 14:35:00
682,263399439,02/10/2023,16:55:00,BROOKLYN,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.999086 40.575042),18184.0,2023-02-10 16:55:00
683,262067876,01/17/2023,03:09:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.88382097 40.85149942),11269.0,2023-01-17 03:09:00
684,265124477,03/13/2023,16:25:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.8883873 40.66133694),17214.0,2023-03-13 16:25:00
685,265540891,02/07/2023,00:54:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.890935 40.633002),13827.0,2023-02-07 00:54:00
686,262747863,01/30/2023,07:25:00,BRONX,OUTSIDE,STREET,Y,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,POINT (-73.89887473 40.82384965),10937.0,2023-01-30 07:25:00
687,263482955,02/12/2023,00:58:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.934972 40.623406),13825.0,2023-02-12 00:58:00
688,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,45-64,M,WHITE HISPANIC,45-64,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
689,265327272,03/18/2023,12:15:00,QUEENS,INSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.838332 40.696109),24014.0,2023-03-18 12:15:00
690,265246481,03/16/2023,20:48:00,BROOKLYN,INSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,ASIAN / PACIFIC ISLANDER,POINT (-73.978964 40.596347),18183.0,2023-03-16 20:48:00
691,262270873,01/20/2023,13:28:00,BRONX,OUTSIDE,OTHER,N,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,POINT (-73.887271 40.868991),10936.0,2023-01-20 13:28:00
692,266049108,03/31/2023,03:45:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.91475287 40.82519916),10929.0,2023-03-31 03:45:00
693,262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.884524 40.739221),14784.0,2023-01-21 04:00:00
694,265630356,03/24/2023,20:15:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.91195031 40.70678339),15310.0,2023-03-24 20:15:00
695,264144635,02/23/2023,20:57:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.98399494 40.69841422),16865.0,2023-02-23 20:57:00
696,263891838,02/18/2023,23:41:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.865273 40.869405),11605.0,2023-02-18 23:41:00
697,261779759,01/09/2023,19:17:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.83575 40.768588),13832.0,2023-01-09 19:17:00
698,262015261,01/16/2023,09:50:00,QUEENS,OUTSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.80336 40.694097),24670.0,2023-01-16 09:50:00
699,261194183,01/01/2023,05:55:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,F,BLACK,POINT (-73.858817 40.893855),11275.0,2023-01-01 05:55:00
700,265354835,03/19/2023,23:48:00,BRONX,INSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.850098 40.903785),11608.0,2023-03-19 23:48:00
701,264600808,03/04/2023,18:29:00,QUEENS,OUTSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.936279 40.773785),16859.0,2023-03-04 18:29:00
702,262210198,01/19/2023,19:45:00,BROOKLYN,OUTSIDE,OTHER,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.91635451 40.67782385),13516.0,2023-01-19 19:45:00
703,264417853,03/01/2023,19:00:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.873827 40.877795),11605.0,2023-03-01 19:00:00
704,261370748,01/04/2023,20:41:00,BROOKLYN,INSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK,POINT (-73.899435 40.659923),17214.0,2023-01-04 20:41:00
705,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
706,262205775,01/19/2023,20:52:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,<18,M,BLACK,POINT (-73.897415 40.817024),10937.0,2023-01-19 20:52:00
707,262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,OTHER,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.915354 40.83113),10934.0,2023-01-21 22:23:00
708,265403526,03/20/2023,19:00:00,QUEENS,OUTSIDE,STREET,N,18-24,M,BLACK,25-44,M,BLACK,POINT (-73.79862 40.686146),24670.0,2023-03-20 19:00:00
709,263141403,02/06/2023,15:01:00,BROOKLYN,OUTSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.941114 40.710442),17213.0,2023-02-06 15:01:00
710,263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK,25-44,M,BLACK,POINT (-73.93479149 40.7039358),17213.0,2023-02-08 14:02:00
711,261712055,01/10/2023,21:45:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.944636 40.794494),12426.0,2023-01-10 21:45:00
712,262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.884524 40.739221),14784.0,2023-01-21 04:00:00
713,263018683,02/04/2023,00:00:00,BRONX,INSIDE,COMMERCIAL,N,<18,M,BLACK,<18,M,BLACK,POINT (-73.887459 40.837878),11269.0,2023-02-04 00:00:00
714,261467498,01/05/2023,21:05:00,BROOKLYN,OUTSIDE,COMMERCIAL,Y,45-64,M,WHITE,25-44,M,WHITE,POINT (-73.948792 40.585577),13826.0,2023-01-05 21:05:00
715,263499885,02/11/2023,22:04:00,MANHATTAN,INSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.943873 40.807094),12424.0,2023-02-11 22:04:00
716,262015262,01/16/2023,15:54:00,BROOKLYN,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.9794 40.682811),17619.0,2023-01-16 15:54:00
717,265681414,03/25/2023,17:14:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.90699864 40.67024109),17614.0,2023-03-25 17:14:00
718,265403525,03/20/2023,11:30:00,BROOKLYN,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.926713 40.671245),17615.0,2023-03-20 11:30:00
719,265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE HISPANIC,POINT (-73.88722 40.855379),10936.0,2023-03-19 01:48:00
720,265339109,03/19/2023,02:14:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,18-24,M,WHITE HISPANIC,POINT (-73.927388 40.834751),10930.0,2023-03-19 02:14:00
721,262067877,01/17/2023,23:59:00,MANHATTAN,OUTSIDE,COMMERCIAL,N,<18,M,BLACK,25-44,M,BLACK,POINT (-73.989637 40.762546),12081.0,2023-01-17 23:59:00
722,262443110,01/24/2023,22:58:00,BRONX,INSIDE,HOUSING,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.906377 40.832218),10934.0,2023-01-24 22:58:00
723,262316278,01/21/2023,14:50:00,QUEENS,OUTSIDE,STREET,N,18-24,M,BLACK,18-24,F,BLACK,POINT (-73.781735 40.682091),24669.0,2023-01-21 14:50:00
